Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;isInDirectionTrigger;DirectionTriggerName;isInLandmarkTrigger;LandmarkTriggerName;IsLookingAtMap;MapLocalPos;MapLandmarkName
;4/14/2025 12:27:30 PM;1755462;1000236746746236666;63880230450751;(-0.119, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.028, 1.858, 234.974);(-0.109, -0.232, -0.967);VALID;(-0.034, -0.164, 0.986);(0.000, 0.000, 0.000);(-0.074, -0.389, -0.918);(497.028, 1.858, 234.974);LandmarkReplica1(Clone);(496.872, 1.052, 233.053);2.082;62.175;VALID;(-0.020, -0.156, 0.988);(-0.031, 0.000, 0.000);0.360;4.532;12.592;VALID;(-0.049, -0.169, 0.984);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9149151;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, 0.006);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755463;1000236746751238508;63880230450763;(-0.119, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.028, 1.858, 234.974);(-0.109, -0.232, -0.967);VALID;(-0.035, -0.163, 0.986);(0.000, 0.000, 0.000);(-0.074, -0.387, -0.919);(497.028, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.053, 233.053);2.080;62.175;VALID;(-0.020, -0.155, 0.988);(-0.031, 0.000, 0.000);0.360;4.535;12.592;VALID;(-0.049, -0.168, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9167473;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, 0.006);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755464;1000236746756240282;63880230450764;(-0.119, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.028, 1.858, 234.974);(-0.109, -0.232, -0.967);VALID;(-0.035, -0.162, 0.986);(0.000, 0.000, 0.000);(-0.074, -0.387, -0.919);(497.028, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.053, 233.053);2.080;62.175;VALID;(-0.020, -0.155, 0.988);(-0.031, 0.000, 0.000);0.360;4.537;12.592;VALID;(-0.049, -0.168, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9213052;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, 0.006);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755465;1000236746761242053;63880230450774;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.231, -0.967);VALID;(-0.035, -0.162, 0.986);(0.000, 0.000, 0.000);(-0.073, -0.385, -0.920);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.874, 1.059, 233.053);2.077;62.175;VALID;(-0.021, -0.154, 0.988);(-0.031, 0.000, 0.000);0.360;4.538;12.592;VALID;(-0.049, -0.168, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9292236;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.001);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755466;1000236746766243895;63880230450774;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.231, -0.967);VALID;(-0.035, -0.161, 0.986);(0.000, 0.000, 0.000);(-0.073, -0.385, -0.920);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.874, 1.059, 233.053);2.077;62.175;VALID;(-0.021, -0.154, 0.988);(-0.031, 0.000, 0.000);0.360;4.539;12.592;VALID;(-0.049, -0.167, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9573629;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.001);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755467;1000236746771245725;63880230450774;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.231, -0.967);VALID;(-0.035, -0.160, 0.987);(0.000, 0.000, 0.000);(-0.073, -0.385, -0.920);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.874, 1.059, 233.053);2.077;62.175;VALID;(-0.021, -0.153, 0.988);(-0.031, 0.000, 0.000);0.361;4.540;12.592;VALID;(-0.049, -0.167, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9496974;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.001);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755468;1000236746776247616;63880230450785;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.231, -0.967);VALID;(-0.035, -0.159, 0.987);(0.000, 0.000, 0.000);(-0.073, -0.383, -0.921);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.874, 1.064, 233.052);2.075;62.175;VALID;(-0.021, -0.152, 0.988);(-0.031, 0.000, 0.000);0.361;4.541;12.592;VALID;(-0.049, -0.166, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9463865;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.006);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755469;1000236746781249429;63880230450785;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.231, -0.967);VALID;(-0.035, -0.158, 0.987);(0.000, 0.000, 0.000);(-0.073, -0.383, -0.921);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.874, 1.064, 233.052);2.075;62.175;VALID;(-0.021, -0.152, 0.988);(-0.031, 0.000, 0.000);0.361;4.540;12.592;VALID;(-0.049, -0.166, 0.985);(0.031, 0.000, 0.000);0.374;4.588;12.273;2;0.9412857;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.006);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755470;1000236746786251234;63880230450796;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.230, -0.967);VALID;(-0.035, -0.157, 0.987);(0.000, 0.000, 0.000);(-0.074, -0.380, -0.922);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.071, 233.052);2.073;62.175;VALID;(-0.021, -0.151, 0.988);(-0.031, 0.000, 0.000);0.361;4.541;12.592;VALID;(-0.049, -0.165, 0.985);(0.031, 0.000, 0.000);0.374;4.588;12.273;2;0.9372925;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.013);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755471;1000236746791253144;63880230450796;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.117, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.230, -0.967);VALID;(-0.035, -0.156, 0.987);(0.000, 0.000, 0.000);(-0.074, -0.380, -0.922);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.071, 233.052);2.073;62.175;VALID;(-0.021, -0.149, 0.989);(-0.031, 0.000, 0.000);0.361;4.541;12.592;VALID;(-0.049, -0.164, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.932544;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.013);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755472;1000236746796254929;63880230450807;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.230, -0.967);VALID;(-0.035, -0.155, 0.987);(0.000, 0.000, 0.000);(-0.074, -0.378, -0.923);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.076, 233.052);2.071;62.175;VALID;(-0.021, -0.148, 0.989);(-0.031, 0.000, 0.000);0.361;4.541;12.592;VALID;(-0.049, -0.164, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9413929;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.018);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755473;1000236746801256703;63880230450807;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.230, -0.967);VALID;(-0.035, -0.154, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.378, -0.923);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.076, 233.052);2.071;62.175;VALID;(-0.021, -0.147, 0.989);(-0.031, 0.000, 0.000);0.361;4.542;12.592;VALID;(-0.049, -0.163, 0.985);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9548779;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.018);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755474;1000236746806258479;63880230450818;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.229, -0.967);VALID;(-0.035, -0.153, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.375, -0.924);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.083, 233.052);2.068;62.175;VALID;(-0.021, -0.146, 0.989);(-0.031, 0.000, 0.000);0.361;4.542;12.592;VALID;(-0.049, -0.162, 0.986);(0.031, 0.000, 0.000);0.374;4.587;12.273;2;0.9779266;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.073, -0.025);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755475;1000236746811260191;63880230450818;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.229, -0.967);VALID;(-0.035, -0.152, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.375, -0.924);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.083, 233.052);2.068;62.175;VALID;(-0.021, -0.144, 0.989);(-0.031, 0.000, 0.000);0.361;4.542;12.592;VALID;(-0.049, -0.161, 0.986);(0.031, 0.000, 0.000);0.374;4.589;12.273;2;0.9314697;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.073, -0.025);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755476;1000236746816261968;63880230450829;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.229, -0.967);VALID;(-0.035, -0.151, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.373, -0.925);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.143, 0.989);(-0.031, 0.000, 0.000);0.361;4.543;12.592;VALID;(-0.048, -0.160, 0.986);(0.031, 0.000, 0.000);0.374;4.592;12.273;2;0.9418079;True;Segment1;True;LandmarkTrigger1;True;(-0.063, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755477;1000236746821263726;63880230450829;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.229, -0.967);VALID;(-0.035, -0.150, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.373, -0.925);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.142, 0.990);(-0.031, 0.000, 0.000);0.361;4.543;12.592;VALID;(-0.048, -0.160, 0.986);(0.031, 0.000, 0.000);0.374;4.595;12.273;2;0.9516308;True;Segment1;True;LandmarkTrigger1;True;(-0.063, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755478;1000236746826265480;63880230450829;(-0.120, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.027, 1.858, 234.974);(-0.109, -0.229, -0.967);VALID;(-0.035, -0.150, 0.988);(0.000, 0.000, 0.000);(-0.074, -0.373, -0.925);(497.027, 1.858, 234.974);LandmarkReplica1(Clone);(496.873, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.142, 0.990);(-0.031, 0.000, 0.000);0.361;4.543;12.592;VALID;(-0.048, -0.159, 0.986);(0.031, 0.000, 0.000);0.375;4.599;12.273;2;0.9520048;True;Segment1;True;LandmarkTrigger1;True;(-0.063, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755479;1000236746831267254;63880230450840;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.026, 1.858, 234.974);(-0.110, -0.228, -0.967);VALID;(-0.035, -0.149, 0.988);(0.000, 0.000, 0.000);(-0.075, -0.371, -0.925);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.872, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.361;4.544;12.592;VALID;(-0.048, -0.158, 0.986);(0.031, 0.000, 0.000);0.375;4.603;12.273;2;0.9668373;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755480;1000236746836269009;63880230450840;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.026, 1.858, 234.974);(-0.110, -0.228, -0.967);VALID;(-0.035, -0.149, 0.988);(0.000, 0.000, 0.000);(-0.075, -0.371, -0.925);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.872, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.361;4.547;12.592;VALID;(-0.048, -0.158, 0.986);(0.031, 0.000, 0.000);0.375;4.608;12.273;2;0.9640913;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755481;1000236746841270734;63880230450852;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.026, 1.858, 234.974);(-0.110, -0.228, -0.967);VALID;(-0.035, -0.149, 0.988);(0.000, 0.000, 0.000);(-0.075, -0.371, -0.926);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.870, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.362;4.553;12.592;VALID;(-0.048, -0.157, 0.986);(0.031, 0.000, 0.000);0.376;4.610;12.273;2;0.9720086;True;Segment1;True;LandmarkTrigger1;True;(-0.061, -0.073, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755482;1000236746846272488;63880230450852;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.116, -0.054);(497.026, 1.858, 234.974);(-0.110, -0.228, -0.967);VALID;(-0.035, -0.148, 0.988);(0.000, 0.000, 0.000);(-0.075, -0.371, -0.926);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.870, 1.088, 233.052);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.362;4.558;12.592;VALID;(-0.048, -0.157, 0.986);(0.031, 0.000, 0.000);0.376;4.612;12.273;2;0.9639707;True;Segment1;True;LandmarkTrigger1;True;(-0.061, -0.073, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755483;1000236746851274212;63880230450863;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.111, -0.228, -0.967);VALID;(-0.035, -0.148, 0.988);(0.000, 0.000, 0.000);(-0.076, -0.371, -0.926);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.869, 1.088, 233.053);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.362;4.561;12.592;VALID;(-0.048, -0.157, 0.986);(0.031, 0.000, 0.000);0.376;4.612;12.273;2;0.9396706;True;Segment1;True;LandmarkTrigger1;True;(-0.061, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755484;1000236746856275975;63880230450863;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.111, -0.228, -0.967);VALID;(-0.034, -0.148, 0.988);(0.000, 0.000, 0.000);(-0.076, -0.371, -0.926);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.869, 1.088, 233.053);2.066;62.175;VALID;(-0.021, -0.141, 0.990);(-0.031, 0.000, 0.000);0.362;4.562;12.592;VALID;(-0.048, -0.156, 0.987);(0.031, 0.000, 0.000);0.376;4.615;12.273;2;0.9133987;True;Segment1;True;LandmarkTrigger1;True;(-0.061, -0.074, -0.030);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755485;1000236746861277681;63880230450874;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.111, -0.228, -0.967);VALID;(-0.034, -0.148, 0.988);(0.000, 0.000, 0.000);(-0.073, -0.373, -0.925);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.869, 1.088, 233.053);2.068;62.175;VALID;(-0.021, -0.142, 0.990);(-0.031, 0.000, 0.000);0.362;4.562;12.592;VALID;(-0.048, -0.156, 0.987);(0.031, 0.000, 0.000);0.377;4.627;12.273;2;0.8836309;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.029);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755486;1000236746866279396;63880230450874;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.111, -0.228, -0.967);VALID;(-0.034, -0.149, 0.988);(0.000, 0.000, 0.000);(-0.073, -0.373, -0.925);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.869, 1.088, 233.053);2.068;62.175;VALID;(-0.021, -0.143, 0.990);(-0.031, 0.000, 0.000);0.362;4.561;12.592;VALID;(-0.048, -0.155, 0.987);(0.031, 0.000, 0.000);0.380;4.663;12.273;2;0.6809071;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.029);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755487;1000236746871281039;63880230450874;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.111, -0.228, -0.967);VALID;(-0.038, -0.150, 0.988);(0.000, 0.000, 0.000);(-0.073, -0.373, -0.925);(497.026, 1.858, 234.974);LandmarkReplica1(Clone);(496.869, 1.088, 233.053);2.068;62.175;VALID;(-0.026, -0.144, 0.989);(-0.031, 0.000, 0.000);0.368;4.639;12.592;VALID;(-0.051, -0.157, 0.986);(0.031, 0.000, 0.000);0.382;4.691;12.273;2;0.06569771;True;Segment1;True;LandmarkTrigger1;True;(-0.062, -0.074, -0.029);LandmarkReplica1(Clone)
;4/14/2025 12:27:30 PM;1755488;1000236746876282878;63880230450885;(-0.121, 1.358, -0.537);(0.010, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.112, -0.228, -0.967);VALID;(-0.042, -0.152, 0.988);(0.000, 0.000, 0.000);(-0.062, -0.375, -0.925);(497.026, 1.858, 234.974);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(-0.031, -0.147, 0.989);(-0.031, 0.000, 0.000);0.368;4.637;12.592;VALID;(-0.054, -0.158, 0.986);(0.031, 0.000, 0.000);0.383;4.698;12.273;2;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:30 PM;1755489;1000236746881284909;63880230450885;(-0.121, 1.358, -0.537);(0.010, 0.992, -0.115, -0.055);(497.026, 1.858, 234.974);(-0.112, -0.228, -0.967);VALID;(-0.050, -0.153, 0.987);(0.000, 0.000, 0.000);(-0.062, -0.375, -0.925);(497.026, 1.858, 234.974);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(-0.043, -0.149, 0.988);(-0.031, 0.000, 0.000);0.366;4.610;12.592;VALID;(-0.059, -0.159, 0.986);(0.031, 0.000, 0.000);0.384;4.707;12.273;2;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:30 PM;1755490;1000236746886286593;63880230450896;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.056);(497.026, 1.858, 234.974);(-0.112, -0.228, -0.967);VALID;(-0.060, -0.154, 0.986);(0.000, 0.000, 0.000);(-0.043, -0.378, -0.925);(497.026, 1.858, 234.974);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(-0.056, -0.151, 0.987);(-0.031, 0.000, 0.000);0.366;4.608;12.592;VALID;(-0.066, -0.159, 0.985);(0.031, 0.000, 0.000);0.384;4.718;12.273;2;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:30 PM;1755491;1000236746891288403;63880230450898;(-0.121, 1.358, -0.537);(0.009, 0.992, -0.115, -0.056);(497.026, 1.858, 234.974);(-0.112, -0.228, -0.967);VALID;(-0.069, -0.155, 0.985);(0.000, 0.000, 0.000);(-0.043, -0.378, -0.925);(497.026, 1.858, 234.974);None;(0.000, 0.000, 0.000);-1.000;62.175;VALID;(-0.067, -0.152, 0.986);(-0.031, 0.000, 0.000);0.366;4.608;12.592;VALID;(-0.073, -0.160, 0.984);(0.031, 0.000, 0.000);0.386;4.740;12.273;2;0;True;Segment1;True;LandmarkTrigger1;False;(0.000, 0.000, 0.000);None
;4/14/2025 12:27:30 PM;1755492;1000236746896290078;63880230450908;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.056);(497.025, 1.858, 234.974);(-0.113, -0.228, -0.967);VALID;(-0.077, -0.156, 0.985);(0.000, 0.000, 0.000);(-0.030, -0.380, -0.924);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.982, 1.203, 233.394);1.709;62.175;VALID;(-0.075, -0.154, 0.985);(-0.031, 0.000, 0.000);0.366;4.608;12.592;VALID;(-0.080, -0.160, 0.984);(0.031, 0.000, 0.000);0.387;4.751;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.139, -0.425, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755493;1000236746901291741;63880230450908;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.056);(497.025, 1.858, 234.974);(-0.113, -0.228, -0.967);VALID;(-0.083, -0.157, 0.984);(0.000, 0.000, 0.000);(-0.030, -0.380, -0.924);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.982, 1.203, 233.394);1.709;62.175;VALID;(-0.081, -0.155, 0.985);(-0.031, 0.000, 0.000);0.366;4.608;12.592;VALID;(-0.086, -0.161, 0.983);(0.031, 0.000, 0.000);0.387;4.755;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.139, -0.425, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755494;1000236746906293392;63880230450918;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.056);(497.025, 1.858, 234.974);(-0.114, -0.228, -0.967);VALID;(-0.088, -0.158, 0.983);(0.000, 0.000, 0.000);(-0.022, -0.383, -0.924);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.988, 1.203, 233.416);1.687;62.175;VALID;(-0.085, -0.157, 0.984);(-0.031, 0.000, 0.000);0.366;4.607;12.592;VALID;(-0.090, -0.161, 0.983);(0.031, 0.000, 0.000);0.388;4.756;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.144, -0.448, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755495;1000236746911295070;63880230450918;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.056);(497.025, 1.858, 234.974);(-0.114, -0.228, -0.967);VALID;(-0.092, -0.159, 0.983);(0.000, 0.000, 0.000);(-0.022, -0.383, -0.924);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.988, 1.203, 233.416);1.687;62.175;VALID;(-0.088, -0.158, 0.984);(-0.031, 0.000, 0.000);0.366;4.607;12.592;VALID;(-0.095, -0.162, 0.982);(0.031, 0.000, 0.000);0.387;4.756;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.144, -0.448, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755496;1000236746916296730;63880230450928;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.057);(497.025, 1.858, 234.974);(-0.115, -0.229, -0.967);VALID;(-0.094, -0.160, 0.983);(0.000, 0.000, 0.000);(-0.015, -0.385, -0.923);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.999, 1.203, 233.419);1.679;62.175;VALID;(-0.090, -0.158, 0.983);(-0.031, 0.000, 0.000);0.366;4.607;12.592;VALID;(-0.099, -0.163, 0.982);(0.031, 0.000, 0.000);0.387;4.755;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.157, -0.453, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755497;1000236746921298369;63880230450928;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.057);(497.025, 1.858, 234.974);(-0.115, -0.229, -0.967);VALID;(-0.097, -0.161, 0.982);(0.000, 0.000, 0.000);(-0.015, -0.385, -0.923);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.999, 1.203, 233.419);1.679;62.175;VALID;(-0.092, -0.159, 0.983);(-0.031, 0.000, 0.000);0.366;4.607;12.592;VALID;(-0.102, -0.163, 0.981);(0.031, 0.000, 0.000);0.387;4.749;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.157, -0.453, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755498;1000236746926300041;63880230450928;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.057);(497.025, 1.858, 234.974);(-0.115, -0.229, -0.967);VALID;(-0.099, -0.162, 0.982);(0.000, 0.000, 0.000);(-0.015, -0.385, -0.923);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(496.999, 1.203, 233.419);1.679;62.175;VALID;(-0.093, -0.160, 0.983);(-0.031, 0.000, 0.000);0.366;4.607;12.592;VALID;(-0.105, -0.164, 0.981);(0.031, 0.000, 0.000);0.386;4.741;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.157, -0.453, -0.145);LandmarkReplica6(Clone)
;4/14/2025 12:27:30 PM;1755499;1000236746931301658;63880230450940;(-0.122, 1.358, -0.537);(0.010, 0.992, -0.116, -0.057);(497.025, 1.858, 234.974);(-0.116, -0.230, -0.966);VALID;(-0.101, -0.162, 0.982);(0.000, 0.000, 0.000);(-0.014, -0.387, -0.922);(497.025, 1.858, 234.974);LandmarkReplica6(Clone);(497.002, 1.203, 233.419);1.677;62.175;VALID;(-0.094, -0.160, 0.983);(-0.031, 0.000, 0.000);0.366;4.606;12.592;VALID;(-0.107, -0.165, 0.980);(0.031, 0.000, 0.000);0.385;4.724;12.273;2;0;True;Segment1;True;LandmarkTrigger1;True;(-0.161, -0.454, -0.145);LandmarkReplica6(Clone)
