Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;GazeHitDistance;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;ReferenceLandmark;DisplayLandmark;GroundTruthDirection;GazeAngleDeviation
23;4/2/2025 2:13:54 PM;160319;1000156589786073466;63879200034330;(-0.174, 1.481, 1.200);(0.090, 0.827, -0.032, 0.554);(655.372, 1.981, 490.015);(0.910, -0.153, -0.385);VALID;(0.012, -0.211, 0.977);(0.000, 0.000, 0.000);(0.846, -0.355, -0.397);(655.372, 1.981, 490.015);Street_4_6;(660.063, 0.000, 487.811);5.545;61.050;VALID;(0.026, -0.224, 0.974);(-0.030, 0.000, 0.000);0.277;3.503;12.631;VALID;(-0.002, -0.198, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1894733;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);71.202
23;4/2/2025 2:13:54 PM;160320;1000156589791074743;63879200034330;(-0.174, 1.481, 1.200);(0.090, 0.827, -0.032, 0.554);(655.372, 1.981, 490.015);(0.910, -0.153, -0.385);VALID;(0.013, -0.211, 0.977);(0.000, 0.000, 0.000);(0.846, -0.355, -0.397);(655.372, 1.981, 490.015);Street_4_6;(660.063, 0.000, 487.811);5.545;61.050;VALID;(0.027, -0.224, 0.974);(-0.030, 0.000, 0.000);0.277;3.503;12.631;VALID;(-0.001, -0.198, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1952073;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);71.202
23;4/2/2025 2:13:54 PM;160321;1000156589796076020;63879200034339;(-0.173, 1.481, 1.201);(0.090, 0.827, -0.032, 0.553);(655.373, 1.981, 490.015);(0.910, -0.153, -0.385);VALID;(0.013, -0.211, 0.977);(0.000, 0.000, 0.000);(0.845, -0.356, -0.399);(655.373, 1.981, 490.015);Street_4_6;(660.052, 0.000, 487.807);5.537;61.050;VALID;(0.027, -0.224, 0.974);(-0.030, 0.000, 0.000);0.277;3.503;12.631;VALID;(0.000, -0.198, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1639663;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);71.102
23;4/2/2025 2:13:54 PM;160322;1000156589801077314;63879200034351;(-0.172, 1.481, 1.201);(0.091, 0.827, -0.032, 0.553);(655.374, 1.981, 490.016);(0.910, -0.154, -0.386);VALID;(0.014, -0.212, 0.977);(0.000, 0.000, 0.000);(0.844, -0.356, -0.401);(655.374, 1.981, 490.016);Street_4_6;(660.047, 0.000, 487.796);5.536;61.050;VALID;(0.028, -0.224, 0.974);(-0.030, 0.000, 0.000);0.277;3.502;12.631;VALID;(0.000, -0.197, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1886295;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);70.969
23;4/2/2025 2:13:54 PM;160323;1000156589806078601;63879200034351;(-0.172, 1.481, 1.201);(0.091, 0.827, -0.032, 0.553);(655.374, 1.981, 490.016);(0.910, -0.154, -0.386);VALID;(0.015, -0.212, 0.977);(0.000, 0.000, 0.000);(0.844, -0.356, -0.401);(655.374, 1.981, 490.016);Street_4_6;(660.047, 0.000, 487.796);5.536;61.050;VALID;(0.029, -0.225, 0.974);(-0.030, 0.000, 0.000);0.277;3.501;12.631;VALID;(0.001, -0.197, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1998606;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);70.969
23;4/2/2025 2:13:54 PM;160324;1000156589811079882;63879200034351;(-0.172, 1.481, 1.201);(0.091, 0.827, -0.032, 0.553);(655.374, 1.981, 490.016);(0.910, -0.154, -0.386);VALID;(0.015, -0.211, 0.977);(0.000, 0.000, 0.000);(0.844, -0.356, -0.401);(655.374, 1.981, 490.016);Street_4_6;(660.047, 0.000, 487.796);5.536;61.050;VALID;(0.029, -0.225, 0.974);(-0.030, 0.000, 0.000);0.277;3.501;12.631;VALID;(0.002, -0.197, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1608734;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);70.969
23;4/2/2025 2:13:54 PM;160325;1000156589816081141;63879200034362;(-0.170, 1.481, 1.202);(0.091, 0.828, -0.032, 0.553);(655.376, 1.981, 490.017);(0.909, -0.154, -0.387);VALID;(0.015, -0.211, 0.977);(0.000, 0.000, 0.000);(0.842, -0.355, -0.405);(655.376, 1.981, 490.017);Street_4_6;(660.045, 0.000, 487.771);5.543;61.050;VALID;(0.028, -0.225, 0.974);(-0.030, 0.000, 0.000);0.277;3.501;12.631;VALID;(0.002, -0.197, 0.980);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.1626747;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);70.709
23;4/2/2025 2:13:54 PM;160326;1000156589821082414;63879200034362;(-0.170, 1.481, 1.202);(0.091, 0.828, -0.032, 0.553);(655.376, 1.981, 490.017);(0.909, -0.154, -0.387);VALID;(0.019, -0.211, 0.977);(0.000, 0.000, 0.000);(0.842, -0.355, -0.405);(655.376, 1.981, 490.017);Street_4_6;(660.045, 0.000, 487.771);5.543;61.050;VALID;(0.032, -0.224, 0.974);(-0.030, 0.000, 0.000);0.277;3.504;12.631;VALID;(0.006, -0.197, 0.980);(0.030, 0.000, 0.000);0.269;3.371;12.546;2;0.1066922;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);70.709
23;4/2/2025 2:13:54 PM;160327;1000156589826083670;63879200034373;(-0.169, 1.480, 1.203);(0.091, 0.828, -0.033, 0.553);(655.377, 1.980, 490.017);(0.909, -0.155, -0.387);VALID;(0.029, -0.210, 0.977);(0.000, 0.000, 0.000);(0.833, -0.351, -0.428);(655.377, 1.980, 490.017);Street_4_6;(660.050, 0.000, 487.616);5.611;61.050;VALID;(0.043, -0.223, 0.974);(-0.030, 0.000, 0.000);0.278;3.509;12.631;VALID;(0.015, -0.196, 0.981);(0.030, 0.000, 0.000);0.271;3.399;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);69.274
23;4/2/2025 2:13:54 PM;160328;1000156589831084926;63879200034373;(-0.169, 1.480, 1.203);(0.091, 0.828, -0.033, 0.553);(655.377, 1.980, 490.017);(0.909, -0.155, -0.387);VALID;(0.044, -0.209, 0.977);(0.000, 0.000, 0.000);(0.833, -0.351, -0.428);(655.377, 1.980, 490.017);Street_4_6;(660.050, 0.000, 487.616);5.611;61.050;VALID;(0.059, -0.222, 0.973);(-0.030, 0.000, 0.000);0.278;3.512;12.631;VALID;(0.028, -0.195, 0.980);(0.030, 0.000, 0.000);0.271;3.398;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);69.274
23;4/2/2025 2:13:54 PM;160329;1000156589836086186;63879200034385;(-0.167, 1.480, 1.203);(0.092, 0.828, -0.033, 0.552);(655.379, 1.980, 490.017);(0.908, -0.156, -0.388);VALID;(0.055, -0.207, 0.977);(0.000, 0.000, 0.000);(0.824, -0.346, -0.448);(655.379, 1.980, 490.017);Street_4_6;(660.066, 0.000, 487.470);5.687;61.050;VALID;(0.071, -0.220, 0.973);(-0.030, 0.000, 0.000);0.278;3.511;12.631;VALID;(0.037, -0.194, 0.980);(0.030, 0.000, 0.000);0.271;3.398;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);68.002
23;4/2/2025 2:13:54 PM;160330;1000156589841087432;63879200034385;(-0.167, 1.480, 1.203);(0.092, 0.828, -0.033, 0.552);(655.379, 1.980, 490.017);(0.908, -0.156, -0.388);VALID;(0.065, -0.205, 0.977);(0.000, 0.000, 0.000);(0.824, -0.346, -0.448);(655.379, 1.980, 490.017);Street_4_6;(660.066, 0.000, 487.470);5.687;61.050;VALID;(0.083, -0.218, 0.972);(-0.030, 0.000, 0.000);0.278;3.511;12.631;VALID;(0.046, -0.192, 0.980);(0.030, 0.000, 0.000);0.271;3.397;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);68.002
23;4/2/2025 2:13:54 PM;160331;1000156589846088688;63879200034396;(-0.166, 1.480, 1.203);(0.093, 0.828, -0.034, 0.552);(655.380, 1.980, 490.018);(0.908, -0.158, -0.388);VALID;(0.072, -0.204, 0.976);(0.000, 0.000, 0.000);(0.816, -0.343, -0.464);(655.380, 1.980, 490.018);Street_4_6;(660.068, 0.000, 487.352);5.742;61.050;VALID;(0.090, -0.217, 0.972);(-0.030, 0.000, 0.000);0.278;3.506;12.631;VALID;(0.054, -0.191, 0.980);(0.030, 0.000, 0.000);0.271;3.396;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.948
23;4/2/2025 2:13:54 PM;160332;1000156589851089947;63879200034396;(-0.166, 1.480, 1.203);(0.093, 0.828, -0.034, 0.552);(655.380, 1.980, 490.018);(0.908, -0.158, -0.388);VALID;(0.078, -0.203, 0.976);(0.000, 0.000, 0.000);(0.816, -0.343, -0.464);(655.380, 1.980, 490.018);Street_4_6;(660.068, 0.000, 487.352);5.742;61.050;VALID;(0.095, -0.216, 0.972);(-0.030, 0.000, 0.000);0.277;3.502;12.631;VALID;(0.059, -0.191, 0.980);(0.030, 0.000, 0.000);0.270;3.393;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.948
23;4/2/2025 2:13:54 PM;160333;1000156589856091226;63879200034396;(-0.166, 1.480, 1.203);(0.093, 0.828, -0.034, 0.552);(655.380, 1.980, 490.018);(0.908, -0.158, -0.388);VALID;(0.083, -0.202, 0.976);(0.000, 0.000, 0.000);(0.816, -0.343, -0.464);(655.380, 1.980, 490.018);Street_4_6;(660.068, 0.000, 487.352);5.742;61.050;VALID;(0.100, -0.215, 0.972);(-0.030, 0.000, 0.000);0.277;3.499;12.631;VALID;(0.065, -0.189, 0.980);(0.030, 0.000, 0.000);0.270;3.391;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.948
23;4/2/2025 2:13:54 PM;160334;1000156589861092439;63879200034407;(-0.165, 1.480, 1.203);(0.093, 0.828, -0.034, 0.552);(655.381, 1.980, 490.018);(0.907, -0.160, -0.389);VALID;(0.086, -0.201, 0.976);(0.000, 0.000, 0.000);(0.814, -0.342, -0.470);(655.381, 1.980, 490.018);Street_4_6;(660.072, 0.000, 487.308);5.765;61.050;VALID;(0.104, -0.214, 0.971);(-0.030, 0.000, 0.000);0.277;3.497;12.631;VALID;(0.068, -0.187, 0.980);(0.030, 0.000, 0.000);0.270;3.390;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.573
23;4/2/2025 2:13:54 PM;160335;1000156589866093683;63879200034407;(-0.165, 1.480, 1.203);(0.093, 0.828, -0.034, 0.552);(655.381, 1.980, 490.018);(0.907, -0.160, -0.389);VALID;(0.089, -0.200, 0.976);(0.000, 0.000, 0.000);(0.814, -0.342, -0.470);(655.381, 1.980, 490.018);Street_4_6;(660.072, 0.000, 487.308);5.765;61.050;VALID;(0.106, -0.214, 0.971);(-0.030, 0.000, 0.000);0.277;3.494;12.631;VALID;(0.070, -0.186, 0.980);(0.030, 0.000, 0.000);0.270;3.388;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.573
23;4/2/2025 2:13:54 PM;160336;1000156589871094920;63879200034421;(-0.163, 1.480, 1.204);(0.094, 0.828, -0.035, 0.552);(655.383, 1.980, 490.018);(0.907, -0.161, -0.389);VALID;(0.090, -0.199, 0.976);(0.000, 0.000, 0.000);(0.812, -0.342, -0.473);(655.383, 1.980, 490.018);Street_4_6;(660.065, 0.000, 487.289);5.766;61.050;VALID;(0.108, -0.213, 0.971);(-0.030, 0.000, 0.000);0.276;3.491;12.631;VALID;(0.072, -0.185, 0.980);(0.030, 0.000, 0.000);0.270;3.386;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.365
23;4/2/2025 2:13:54 PM;160337;1000156589876096151;63879200034421;(-0.163, 1.480, 1.204);(0.094, 0.828, -0.035, 0.552);(655.383, 1.980, 490.018);(0.907, -0.161, -0.389);VALID;(0.091, -0.199, 0.976);(0.000, 0.000, 0.000);(0.812, -0.342, -0.473);(655.383, 1.980, 490.018);Street_4_6;(660.065, 0.000, 487.289);5.766;61.050;VALID;(0.109, -0.212, 0.971);(-0.030, 0.000, 0.000);0.276;3.490;12.631;VALID;(0.071, -0.186, 0.980);(0.030, 0.000, 0.000);0.270;3.383;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.365
23;4/2/2025 2:13:54 PM;160338;1000156589881097373;63879200034421;(-0.163, 1.480, 1.204);(0.094, 0.828, -0.035, 0.552);(655.383, 1.980, 490.018);(0.907, -0.161, -0.389);VALID;(0.092, -0.199, 0.976);(0.000, 0.000, 0.000);(0.812, -0.342, -0.473);(655.383, 1.980, 490.018);Street_4_6;(660.065, 0.000, 487.289);5.766;61.050;VALID;(0.111, -0.212, 0.971);(-0.030, 0.000, 0.000);0.276;3.488;12.631;VALID;(0.071, -0.186, 0.980);(0.030, 0.000, 0.000);0.269;3.381;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.365
23;4/2/2025 2:13:54 PM;160339;1000156589886098570;63879200034431;(-0.162, 1.480, 1.204);(0.095, 0.828, -0.035, 0.551);(655.384, 1.980, 490.018);(0.907, -0.162, -0.390);VALID;(0.093, -0.199, 0.976);(0.000, 0.000, 0.000);(0.811, -0.341, -0.476);(655.384, 1.980, 490.018);Street_4_6;(660.062, 0.000, 487.273);5.771;61.050;VALID;(0.111, -0.212, 0.971);(-0.030, 0.000, 0.000);0.276;3.485;12.631;VALID;(0.074, -0.186, 0.980);(0.030, 0.000, 0.000);0.269;3.378;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.210
23;4/2/2025 2:13:54 PM;160340;1000156589891099770;63879200034431;(-0.162, 1.480, 1.204);(0.095, 0.828, -0.035, 0.551);(655.384, 1.980, 490.018);(0.907, -0.162, -0.390);VALID;(0.094, -0.198, 0.976);(0.000, 0.000, 0.000);(0.811, -0.341, -0.476);(655.384, 1.980, 490.018);Street_4_6;(660.062, 0.000, 487.273);5.771;61.050;VALID;(0.112, -0.211, 0.971);(-0.030, 0.000, 0.000);0.276;3.481;12.631;VALID;(0.075, -0.185, 0.980);(0.030, 0.000, 0.000);0.269;3.376;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.210
23;4/2/2025 2:13:54 PM;160341;1000156589896100997;63879200034439;(-0.161, 1.481, 1.204);(0.095, 0.828, -0.035, 0.551);(655.385, 1.981, 490.018);(0.906, -0.163, -0.390);VALID;(0.094, -0.198, 0.976);(0.000, 0.000, 0.000);(0.810, -0.341, -0.476);(655.385, 1.981, 490.018);Street_4_6;(660.061, 0.000, 487.270);5.771;61.050;VALID;(0.112, -0.211, 0.971);(-0.030, 0.000, 0.000);0.275;3.478;12.631;VALID;(0.076, -0.185, 0.980);(0.030, 0.000, 0.000);0.269;3.374;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.168
23;4/2/2025 2:13:54 PM;160342;1000156589901102273;63879200034450;(-0.160, 1.481, 1.204);(0.095, 0.828, -0.035, 0.551);(655.386, 1.981, 490.019);(0.906, -0.163, -0.390);VALID;(0.095, -0.197, 0.976);(0.000, 0.000, 0.000);(0.810, -0.340, -0.477);(655.386, 1.981, 490.019);Street_4_6;(660.085, 0.000, 487.253);5.798;61.050;VALID;(0.113, -0.210, 0.971);(-0.030, 0.000, 0.000);0.275;3.478;12.631;VALID;(0.077, -0.184, 0.980);(0.030, 0.000, 0.000);0.269;3.372;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.123
23;4/2/2025 2:13:54 PM;160343;1000156589906103471;63879200034450;(-0.160, 1.481, 1.204);(0.095, 0.828, -0.035, 0.551);(655.386, 1.981, 490.019);(0.906, -0.163, -0.390);VALID;(0.095, -0.196, 0.976);(0.000, 0.000, 0.000);(0.810, -0.340, -0.477);(655.386, 1.981, 490.019);Street_4_6;(660.085, 0.000, 487.253);5.798;61.050;VALID;(0.113, -0.210, 0.971);(-0.030, 0.000, 0.000);0.275;3.473;12.631;VALID;(0.077, -0.183, 0.980);(0.030, 0.000, 0.000);0.269;3.369;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.123
23;4/2/2025 2:13:54 PM;160344;1000156589911104659;63879200034450;(-0.160, 1.481, 1.204);(0.095, 0.828, -0.035, 0.551);(655.386, 1.981, 490.019);(0.906, -0.163, -0.390);VALID;(0.095, -0.196, 0.976);(0.000, 0.000, 0.000);(0.810, -0.340, -0.477);(655.386, 1.981, 490.019);Street_4_6;(660.085, 0.000, 487.253);5.798;61.050;VALID;(0.112, -0.209, 0.971);(-0.030, 0.000, 0.000);0.275;3.470;12.631;VALID;(0.077, -0.182, 0.980);(0.030, 0.000, 0.000);0.268;3.366;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.123
23;4/2/2025 2:13:54 PM;160345;1000156589916105867;63879200034462;(-0.160, 1.481, 1.204);(0.096, 0.828, -0.035, 0.552);(655.386, 1.981, 490.019);(0.907, -0.163, -0.389);VALID;(0.095, -0.195, 0.976);(0.000, 0.000, 0.000);(0.811, -0.339, -0.477);(655.386, 1.981, 490.019);Street_4_6;(660.110, 0.000, 487.243);5.822;61.050;VALID;(0.112, -0.209, 0.971);(-0.030, 0.000, 0.000);0.274;3.467;12.631;VALID;(0.077, -0.181, 0.980);(0.030, 0.000, 0.000);0.268;3.363;12.546;2;0;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.149
23;4/2/2025 2:13:54 PM;160346;1000156589921107079;63879200034462;(-0.160, 1.481, 1.204);(0.096, 0.828, -0.035, 0.552);(655.386, 1.981, 490.019);(0.907, -0.163, -0.389);VALID;(0.095, -0.194, 0.976);(0.000, 0.000, 0.000);(0.811, -0.339, -0.477);(655.386, 1.981, 490.019);Street_4_6;(660.110, 0.000, 487.243);5.822;61.050;VALID;(0.112, -0.208, 0.972);(-0.030, 0.000, 0.000);0.274;3.462;12.631;VALID;(0.078, -0.180, 0.981);(0.030, 0.000, 0.000);0.268;3.361;12.546;2;0.05169428;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.149
23;4/2/2025 2:13:54 PM;160347;1000156589926108264;63879200034473;(-0.160, 1.481, 1.205);(0.096, 0.828, -0.035, 0.552);(655.387, 1.981, 490.019);(0.907, -0.164, -0.389);VALID;(0.095, -0.193, 0.977);(0.000, 0.000, 0.000);(0.812, -0.337, -0.476);(655.387, 1.981, 490.019);Street_4_6;(660.136, 0.000, 487.235);5.847;61.050;VALID;(0.112, -0.207, 0.972);(-0.030, 0.000, 0.000);0.274;3.458;12.631;VALID;(0.078, -0.179, 0.981);(0.030, 0.000, 0.000);0.268;3.358;12.546;2;0.3072371;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.189
23;4/2/2025 2:13:54 PM;160348;1000156589931109446;63879200034473;(-0.160, 1.481, 1.205);(0.096, 0.828, -0.035, 0.552);(655.387, 1.981, 490.019);(0.907, -0.164, -0.389);VALID;(0.095, -0.192, 0.977);(0.000, 0.000, 0.000);(0.812, -0.337, -0.476);(655.387, 1.981, 490.019);Street_4_6;(660.136, 0.000, 487.235);5.847;61.050;VALID;(0.111, -0.206, 0.972);(-0.030, 0.000, 0.000);0.274;3.455;12.631;VALID;(0.078, -0.178, 0.981);(0.030, 0.000, 0.000);0.267;3.356;12.546;2;0.3257934;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.189
23;4/2/2025 2:13:54 PM;160349;1000156589936110600;63879200034484;(-0.159, 1.481, 1.205);(0.096, 0.828, -0.035, 0.552);(655.387, 1.981, 490.020);(0.907, -0.165, -0.388);VALID;(0.095, -0.191, 0.977);(0.000, 0.000, 0.000);(0.814, -0.335, -0.475);(655.387, 1.981, 490.020);Street_4_6;(660.172, 0.000, 487.224);5.882;61.050;VALID;(0.111, -0.205, 0.972);(-0.030, 0.000, 0.000);0.273;3.452;12.631;VALID;(0.077, -0.177, 0.981);(0.030, 0.000, 0.000);0.267;3.352;12.546;2;0.421528;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.251
23;4/2/2025 2:13:54 PM;160350;1000156589941111779;63879200034485;(-0.159, 1.481, 1.205);(0.096, 0.828, -0.035, 0.552);(655.387, 1.981, 490.020);(0.907, -0.165, -0.388);VALID;(0.094, -0.190, 0.977);(0.000, 0.000, 0.000);(0.814, -0.335, -0.475);(655.387, 1.981, 490.020);Street_4_6;(660.172, 0.000, 487.224);5.882;61.050;VALID;(0.111, -0.204, 0.973);(-0.030, 0.000, 0.000);0.273;3.449;12.631;VALID;(0.077, -0.176, 0.981);(0.030, 0.000, 0.000);0.267;3.348;12.546;2;0.544365;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.251
23;4/2/2025 2:13:54 PM;160351;1000156589946112930;63879200034485;(-0.159, 1.481, 1.205);(0.096, 0.828, -0.035, 0.552);(655.387, 1.981, 490.020);(0.907, -0.165, -0.388);VALID;(0.094, -0.190, 0.977);(0.000, 0.000, 0.000);(0.814, -0.335, -0.475);(655.387, 1.981, 490.020);Street_4_6;(660.172, 0.000, 487.224);5.882;61.050;VALID;(0.111, -0.204, 0.973);(-0.030, 0.000, 0.000);0.273;3.447;12.631;VALID;(0.077, -0.175, 0.981);(0.030, 0.000, 0.000);0.267;3.345;12.546;2;0.5600913;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.251
23;4/2/2025 2:13:54 PM;160352;1000156589951114123;63879200034496;(-0.159, 1.481, 1.205);(0.096, 0.827, -0.036, 0.552);(655.387, 1.981, 490.020);(0.907, -0.165, -0.388);VALID;(0.094, -0.189, 0.977);(0.000, 0.000, 0.000);(0.814, -0.335, -0.475);(655.387, 1.981, 490.020);Street_4_6;(660.182, 0.000, 487.224);5.890;61.050;VALID;(0.111, -0.203, 0.973);(-0.030, 0.000, 0.000);0.273;3.446;12.631;VALID;(0.077, -0.174, 0.982);(0.030, 0.000, 0.000);0.266;3.342;12.546;2;0.6338676;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.290
23;4/2/2025 2:13:54 PM;160353;1000156589956115283;63879200034496;(-0.159, 1.481, 1.205);(0.096, 0.827, -0.036, 0.552);(655.387, 1.981, 490.020);(0.907, -0.165, -0.388);VALID;(0.094, -0.188, 0.978);(0.000, 0.000, 0.000);(0.814, -0.335, -0.475);(655.387, 1.981, 490.020);Street_4_6;(660.182, 0.000, 487.224);5.890;61.050;VALID;(0.111, -0.203, 0.973);(-0.030, 0.000, 0.000);0.273;3.444;12.631;VALID;(0.078, -0.174, 0.982);(0.030, 0.000, 0.000);0.266;3.339;12.546;2;0.6131005;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.290
23;4/2/2025 2:13:54 PM;160354;1000156589961116464;63879200034508;(-0.158, 1.481, 1.206);(0.096, 0.827, -0.036, 0.553);(655.388, 1.981, 490.020);(0.907, -0.166, -0.387);VALID;(0.094, -0.187, 0.978);(0.000, 0.000, 0.000);(0.815, -0.334, -0.474);(655.388, 1.981, 490.020);Street_4_6;(660.203, 0.000, 487.221);5.908;61.050;VALID;(0.111, -0.201, 0.973);(-0.030, 0.000, 0.000);0.273;3.443;12.631;VALID;(0.078, -0.173, 0.982);(0.030, 0.000, 0.000);0.266;3.335;12.546;2;0.5662586;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.350
23;4/2/2025 2:13:54 PM;160355;1000156589966117612;63879200034508;(-0.158, 1.481, 1.206);(0.096, 0.827, -0.036, 0.553);(655.388, 1.981, 490.020);(0.907, -0.166, -0.387);VALID;(0.094, -0.187, 0.978);(0.000, 0.000, 0.000);(0.815, -0.334, -0.474);(655.388, 1.981, 490.020);Street_4_6;(660.203, 0.000, 487.221);5.908;61.050;VALID;(0.111, -0.201, 0.973);(-0.030, 0.000, 0.000);0.272;3.441;12.631;VALID;(0.078, -0.172, 0.982);(0.030, 0.000, 0.000);0.266;3.331;12.546;2;0.5319528;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.350
23;4/2/2025 2:13:54 PM;160356;1000156589971118775;63879200034518;(-0.158, 1.481, 1.206);(0.097, 0.827, -0.036, 0.553);(655.388, 1.981, 490.020);(0.908, -0.166, -0.386);VALID;(0.094, -0.186, 0.978);(0.000, 0.000, 0.000);(0.816, -0.334, -0.473);(655.388, 1.981, 490.020);Street_4_6;(660.207, 0.000, 487.226);5.910;61.050;VALID;(0.111, -0.201, 0.973);(-0.030, 0.000, 0.000);0.272;3.438;12.631;VALID;(0.078, -0.172, 0.982);(0.030, 0.000, 0.000);0.265;3.328;12.546;2;0.5878825;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.409
23;4/2/2025 2:13:54 PM;160357;1000156589976119925;63879200034518;(-0.158, 1.481, 1.206);(0.097, 0.827, -0.036, 0.553);(655.388, 1.981, 490.020);(0.908, -0.166, -0.386);VALID;(0.094, -0.186, 0.978);(0.000, 0.000, 0.000);(0.816, -0.334, -0.473);(655.388, 1.981, 490.020);Street_4_6;(660.207, 0.000, 487.226);5.910;61.050;VALID;(0.111, -0.201, 0.973);(-0.030, 0.000, 0.000);0.272;3.435;12.631;VALID;(0.078, -0.171, 0.982);(0.030, 0.000, 0.000);0.265;3.324;12.546;2;0.6617444;TargetLandmark6_GlobalLandmark2;TargetLandmark7_MusicShop;(-0.086, 0.000, -0.985);66.409
